,run_time,user,text,favorite_count,retweet_count,created_at
47,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Wed October, 09:00:06 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦962,206.573
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,135,253.157
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦201,534.284
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,441.438
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦733.378
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦733.506

 v1.0.6",60,14,2022-10-12 09:00:06+00:00
48,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Tue October, 22:25:53 PM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦937,626.930
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,987,649.429
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦198,263.954
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦22,721.984
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦736.332
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦735.949

 v1.0.6",81,21,2022-10-11 21:25:55+00:00
49,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Tue October, 22:25:45 PM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦948,720.496
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,036,391.242
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦200,529.115
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,490.251
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦734.722
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦734.340

 v1.0.6",45,8,2022-10-11 21:25:48+00:00
50,2022-10-27 15:05:26.341246,naira_rates,"Tue October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦716.820
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦873.293
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦740.661

 v1.0.5",282,93,2022-10-11 11:05:01+00:00
51,2022-10-27 15:05:26.341246,naira_rates,"Mon October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦716.820
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦873.293
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦740.661

 v1.0.5",157,55,2022-10-10 11:05:01+00:00
52,2022-10-27 15:05:26.341246,naira_rates,"Sun October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦716.820
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦873.293
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦740.661

 v1.0.5",176,58,2022-10-09 11:05:01+00:00
53,2022-10-27 15:05:26.341246,naira_rates,"Sat October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦716.820
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦873.293
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦740.661

 v1.0.5",186,57,2022-10-08 11:05:01+00:00
54,2022-10-27 15:05:26.341246,naira_rates,"Fri October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦716.820
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦873.293
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦740.661

 v1.0.5",128,46,2022-10-07 11:05:01+00:00
55,2022-10-27 15:05:26.341246,naira_rates,"Thu October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦723.543
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦881.484
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦747.608

 v1.0.5",124,45,2022-10-06 11:05:01+00:00
56,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Thu October, 09:00:10 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦988,534.014
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,754,304.043
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦213,872.512
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,476.017
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦729.180
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦728.923

 v1.0.5",55,10,2022-10-06 09:00:10+00:00
57,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Thu October, 09:00:06 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦998,030.212
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,737,825.715
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦215,182.734
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦26,148.647
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦729.353
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦729.096

 v1.0.5",32,6,2022-10-06 09:00:06+00:00
58,2022-10-27 15:05:26.341246,naira_rates,"Wed October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦723.543
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦881.484
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦747.608

 v1.0.5",222,64,2022-10-05 11:05:01+00:00
59,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Wed October, 09:00:11 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦977,243.573
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,720,130.836
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦212,823.982
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,394.457
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦730.077
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦729.731

 v1.0.5",68,18,2022-10-05 09:00:11+00:00
60,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Wed October, 09:00:05 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦984,733.522
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,724,568.435
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦214,760.585
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,990.122
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦730.541
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦730.195

 v1.0.5",48,14,2022-10-05 09:00:05+00:00
61,2022-10-27 15:05:26.341246,naira_rates,"Tue October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦705.722
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦859.772
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦729.194

 v1.0.5",197,52,2022-10-04 11:05:01+00:00
62,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Tue October, 09:00:10 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦960,635.387
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,267,179.534
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦206,821.433
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦23,648.115
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦718.425
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦718.456

 v1.0.5",77,16,2022-10-04 09:00:10+00:00
63,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Tue October, 09:00:05 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦971,709.508
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,291,938.928
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦208,352.895
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,608.596
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦716.816
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦716.847

 v1.0.5",29,5,2022-10-04 09:00:05+00:00
64,2022-10-27 15:05:26.341246,naira_rates,"Mon October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦723.543
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦881.484
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦747.608

 v1.0.5",165,63,2022-10-03 11:05:01+00:00
65,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Mon October, 09:00:08 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦937,616.495
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,970,173.767
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦206,547.820
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦23,291.733
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦726.916
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦727.134

 v1.0.5",114,25,2022-10-03 09:00:08+00:00
66,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Mon October, 09:00:05 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦947,141.984
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,031,226.156
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦208,717.426
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,060.848
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦726.185
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦726.402

 v1.0.5",37,12,2022-10-03 09:00:05+00:00
67,2022-10-27 15:05:26.341246,naira_rates,"Sun October, 11:05:00 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦723.543
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦881.484
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦747.608

 v1.0.5",277,114,2022-10-02 11:05:01+00:00
68,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Sun October, 09:00:07 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦949,014.497
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,016,229.595
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦203,071.016
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦23,480.756
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦725.198
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦725.193

 v1.0.5",64,14,2022-10-02 09:00:07+00:00
69,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Sun October, 09:00:03 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦964,050.488
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,018,667.878
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦205,178.826
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,297.822
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦724.033
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦724.028

 v1.0.5",60,11,2022-10-02 09:00:03+00:00
70,2022-10-27 15:05:26.341246,naira_rates,"Sat October, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦723.543
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦881.484
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦747.608

 v1.0.5",175,59,2022-10-01 11:05:01+00:00
71,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Sat October, 09:00:09 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦977,739.763
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,186,347.572
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦205,745.651
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦23,425.657
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦730.950
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦730.941

 v1.0.5",82,24,2022-10-01 09:00:09+00:00
72,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Sat October, 09:00:05 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦980,677.247
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,242,987.299
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦208,045.501
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,752.862
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦727.786
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦727.777

 v1.0.5",46,6,2022-10-01 09:00:05+00:00
73,2022-10-27 15:05:26.341246,naira_rates,"Fri September, 11:05:02 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦723.543
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦881.484
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦747.608

 v1.0.5",240,79,2022-09-30 11:05:02+00:00
74,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Fri September, 09:00:11 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦990,361.228
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,512,846.002
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦210,567.138
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,914.334
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦734.862
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦734.472

 v1.0.5",35,4,2022-09-30 09:00:11+00:00
75,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Fri September, 09:00:06 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦997,896.844
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,460,025.870
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦210,785.096
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦26,037.809
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦728.540
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦728.154

 v1.0.5",44,11,2022-09-30 09:00:06+00:00
76,2022-10-27 15:05:26.341246,naira_rates,"Thu September, 11:05:00 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦720.942
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦878.315
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦744.921

 v1.0.5",308,116,2022-09-29 11:05:01+00:00
77,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Thu September, 09:00:06 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦974,427.619
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,353,803.023
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦206,568.311
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,388.813
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦739.748
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦739.473

 v1.0.5",70,18,2022-09-29 09:00:06+00:00
78,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Thu September, 09:00:03 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦984,738.026
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,358,182.073
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦207,595.124
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦26,531.130
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦726.417
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦726.147

 v1.0.5",41,10,2022-09-29 09:00:03+00:00
79,2022-10-27 15:05:26.341246,naira_rates,"Wed September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦720.942
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦878.315
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦744.921

 v1.0.5",366,148,2022-09-28 11:05:01+00:00
80,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Wed September, 09:00:11 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦939,663.501
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,836,219.021
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦197,582.103
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦23,358.234
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦737.053
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦736.822

 v1.0.5",71,20,2022-09-28 09:00:11+00:00
81,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Wed September, 09:00:06 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦956,295.720
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,832,641.397
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦199,846.165
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦26,008.173
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦725.068
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦724.840

 v1.0.5",30,10,2022-09-28 09:00:06+00:00
82,2022-10-27 15:05:26.341246,naira_rates,"Tue September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦711.732
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦867.095
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦735.404

 v1.0.5",276,95,2022-09-27 11:05:01+00:00
83,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Tue September, 09:00:07 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦998,542.480
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,703,286.869
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦206,132.451
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,793.649
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦728.360
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦730.728

 v1.0.5",68,18,2022-09-27 09:00:08+00:00
84,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Tue September, 09:00:03 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦1,010,179.476
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,671,161.313
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦206,746.251
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦26,713.366
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦718.418
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦720.753

 v1.0.5",51,9,2022-09-27 09:00:03+00:00
85,2022-10-27 15:05:26.341246,naira_rates,"Mon September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦707.215
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦861.591
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦730.737

 v1.0.5",205,58,2022-09-26 11:05:01+00:00
86,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Mon September, 09:00:13 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦967,789.071
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,294,911.460
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦202,368.913
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,011.265
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦733.039
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦732.313

 v1.0.5",69,17,2022-09-26 09:00:14+00:00
87,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Mon September, 09:00:08 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦976,158.987
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦14,151,034.507
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦203,858.852
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,569.470
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦725.187
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦724.469

 v1.0.5",42,11,2022-09-26 09:00:08+00:00
88,2022-10-27 15:05:26.341246,naira_rates,"Sun September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦707.215
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦861.591
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦730.737

 v1.0.5",106,43,2022-09-25 11:05:01+00:00
89,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Sun September, 09:00:11 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦961,733.692
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,913,429.811
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦201,787.745
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,282.240
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦726.690
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦726.737

 v1.0.5",97,26,2022-09-25 09:00:12+00:00
90,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Sun September, 09:00:05 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦976,426.291
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,875,540.590
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦202,595.481
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,565.184
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦721.761
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦721.807

 v1.0.5",50,13,2022-09-25 09:00:06+00:00
91,2022-10-27 15:05:26.341246,naira_rates,"Sat September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦707.215
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦861.591
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦730.737

 v1.0.5",235,65,2022-09-24 11:05:01+00:00
92,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Sat September, 09:00:08 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦958,131.831
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,869,719.320
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦203,702.207
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,284.401
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦724.189
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦724.138

 v1.0.5",52,16,2022-09-24 09:00:09+00:00
93,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Sat September, 09:00:03 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦969,621.669
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,849,004.995
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦204,435.922
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦25,398.653
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦724.079
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦724.028

 v1.0.5",59,10,2022-09-24 09:00:04+00:00
94,2022-10-27 15:05:26.341246,naira_rates,"Fri September, 11:05:00 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦707.215
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦861.591
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦730.737

 v1.0.5",193,76,2022-09-23 11:05:01+00:00
95,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Fri September, 09:00:08 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦947,051.137
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,912,179.467
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦196,019.162
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦22,854.004
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦722.052
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦721.552

 v1.0.5",59,15,2022-09-23 09:00:08+00:00
96,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Fri September, 09:00:04 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦963,197.664
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,835,581.655
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦197,812.958
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,385.050
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦720.982
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦720.483

 v1.0.5",39,3,2022-09-23 09:00:05+00:00
97,2022-10-27 15:05:26.341246,naira_rates,"Thu September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦701.771
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦854.959
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦725.112

 v1.0.5",271,89,2022-09-22 11:05:01+00:00
98,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | SELL (Average)
Thu September, 09:00:09 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦929,298.009
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,912,389.567
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦192,443.109
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦22,956.043
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦719.377
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦720.142

 v1.0.5",83,17,2022-09-22 09:00:10+00:00
99,2022-10-27 15:05:26.341246,naira_rates,"Crypto P2P | BUY (Average)
Thu September, 09:00:05 AM 

🪙 1 ETH &gt;&gt;&gt;&gt;&gt; ₦941,631.403
🪙 1 BTC &gt;&gt;&gt;&gt;&gt; ₦13,825,823.383
🪙 1 BNB &gt;&gt;&gt;&gt;&gt; ₦194,248.340
🪙 1 SOL &gt;&gt;&gt;&gt;&gt; ₦24,298.080
🪙 1 USDT &gt;&gt;&gt;&gt;&gt; ₦718.018
🪙 1 USDC &gt;&gt;&gt;&gt;&gt; ₦718.781

 v1.0.5",53,8,2022-09-22 09:00:05+00:00
100,2022-10-27 15:05:26.341246,naira_rates,"Wed September, 11:05:01 AM 

💵 1 USD &gt;&gt;&gt;&gt;&gt; ₦698.837
💷 1 GBP &gt;&gt;&gt;&gt;&gt; ₦851.384
💶 1 EUR &gt;&gt;&gt;&gt;&gt; ₦722.080

 v1.0.5",122,36,2022-09-21 11:05:01+00:00
